Price,Close,High,Low,Open,Volume
Ticker,ETH-USD,ETH-USD,ETH-USD,ETH-USD,ETH-USD
Datetime,,,,,
2023-06-05 04:00:00+00:00,1873.677490234375,1873.8424072265625,1864.1739501953125,1869.98046875,286777344
2023-06-05 08:00:00+00:00,1870.436279296875,1874.055419921875,1864.60400390625,1873.898193359375,242669056
2023-06-05 12:00:00+00:00,1827.598388671875,1870.8236083984375,1827.598388671875,1869.8045654296875,1134939136
2023-06-05 16:00:00+00:00,1807.0758056640625,1820.56494140625,1780.2115478515625,1820.56494140625,3011143680
2023-06-05 20:00:00+00:00,1811.8294677734375,1815.8236083984375,1796.4305419921875,1806.56396484375,319646720
2023-06-06 00:00:00+00:00,1812.8717041015625,1814.4000244140625,1804.8248291015625,1810.5814208984375,0
2023-06-06 04:00:00+00:00,1813.9112548828125,1819.052978515625,1811.5772705078125,1812.5634765625,30914560
2023-06-06 08:00:00+00:00,1812.731689453125,1821.770751953125,1812.1375732421875,1813.63671875,14115840
2023-06-06 12:00:00+00:00,1842.3016357421875,1843.7471923828125,1801.4052734375,1813.4375,1214722048
2023-06-06 16:00:00+00:00,1894.7657470703125,1896.22265625,1842.4595947265625,1842.4595947265625,441006080
2023-06-06 20:00:00+00:00,1884.51806640625,1894.60888671875,1875.096435546875,1892.46923828125,563880448
2023-06-07 00:00:00+00:00,1877.790771484375,1893.80908203125,1872.4405517578125,1884.3729248046875,490595328
2023-06-07 04:00:00+00:00,1875.95849609375,1883.66455078125,1875.4105224609375,1877.5556640625,198523904
2023-06-07 08:00:00+00:00,1869.439208984375,1876.6910400390625,1845.5885009765625,1875.672607421875,850403328
2023-06-07 12:00:00+00:00,1838.47021484375,1870.4853515625,1837.5697021484375,1870.4853515625,0
2023-06-07 16:00:00+00:00,1850.93896484375,1852.135986328125,1834.8564453125,1839.0126953125,0
2023-06-07 20:00:00+00:00,1832.515869140625,1850.918701171875,1822.3031005859375,1850.918701171875,296426496
2023-06-08 00:00:00+00:00,1835.47314453125,1841.62158203125,1830.1650390625,1832.5135498046875,0
2023-06-08 04:00:00+00:00,1841.825439453125,1844.7686767578125,1833.5390625,1835.57861328125,0
2023-06-08 08:00:00+00:00,1843.9384765625,1846.9393310546875,1838.174560546875,1842.054931640625,0
2023-06-08 12:00:00+00:00,1856.804931640625,1861.1361083984375,1840.337890625,1844.06689453125,55844864
2023-06-08 16:00:00+00:00,1847.959228515625,1856.705810546875,1842.655517578125,1856.705810546875,0
2023-06-08 20:00:00+00:00,1846.1505126953125,1853.6033935546875,1845.8861083984375,1847.9425048828125,0
2023-06-09 00:00:00+00:00,1838.6292724609375,1849.34716796875,1831.25634765625,1846.077880859375,233720832
2023-06-09 04:00:00+00:00,1836.387939453125,1841.9371337890625,1832.4658203125,1838.050048828125,18146816
2023-06-09 08:00:00+00:00,1844.5748291015625,1847.01171875,1835.3656005859375,1836.6326904296875,41467392
2023-06-09 12:00:00+00:00,1841.071044921875,1854.824951171875,1840.6876220703125,1844.42724609375,82335232
2023-06-09 16:00:00+00:00,1830.7630615234375,1843.0528564453125,1830.7630615234375,1841.4205322265625,129633792
2023-06-09 20:00:00+00:00,1840.5120849609375,1840.7552490234375,1828.5445556640625,1830.98486328125,58471936
2023-06-10 00:00:00+00:00,1827.598388671875,1844.78564453125,1825.4449462890625,1840.3919677734375,245792256
2023-06-10 04:00:00+00:00,1734.5836181640625,1829.383056640625,1731.882568359375,1827.3974609375,3373372416
2023-06-10 08:00:00+00:00,1748.7808837890625,1750.12646484375,1721.443115234375,1733.087646484375,1089905152
2023-06-10 12:00:00+00:00,1737.3394775390625,1748.834716796875,1735.9471435546875,1748.834716796875,1204224
2023-06-10 16:00:00+00:00,1744.0963134765625,1772.4573974609375,1728.0921630859375,1737.8408203125,1344347136
2023-06-10 20:00:00+00:00,1752.61962890625,1757.9569091796875,1739.5841064453125,1744.3497314453125,290850816
2023-06-11 00:00:00+00:00,1752.1766357421875,1752.80859375,1745.9625244140625,1752.527587890625,33872896
2023-06-11 04:00:00+00:00,1754.18115234375,1759.707275390625,1745.9407958984375,1752.10693359375,0
2023-06-11 08:00:00+00:00,1752.8204345703125,1756.1842041015625,1746.19140625,1753.9591064453125,0
2023-06-11 12:00:00+00:00,1742.437255859375,1753.37451171875,1742.2161865234375,1753.1187744140625,0
2023-06-11 16:00:00+00:00,1763.54931640625,1767.3843994140625,1741.1104736328125,1742.45751953125,47148032
2023-06-11 20:00:00+00:00,1753.1270751953125,1776.84716796875,1743.9029541015625,1763.208251953125,211079168
2023-06-12 00:00:00+00:00,1735.521240234375,1754.6881103515625,1722.9063720703125,1753.075439453125,527778304
2023-06-12 04:00:00+00:00,1736.033447265625,1745.947998046875,1735.6865234375,1735.9384765625,226512384
2023-06-12 08:00:00+00:00,1745.606689453125,1757.6597900390625,1735.612060546875,1737.1375732421875,526111232
2023-06-12 12:00:00+00:00,1731.9825439453125,1747.28173828125,1730.965087890625,1745.7158203125,284751872
2023-06-12 16:00:00+00:00,1733.2703857421875,1745.216552734375,1723.0870361328125,1731.9937744140625,285863936
2023-06-12 20:00:00+00:00,1742.2137451171875,1745.74560546875,1730.8477783203125,1733.232666015625,14762496
2023-06-13 00:00:00+00:00,1746.8623046875,1753.693603515625,1729.972900390625,1742.39013671875,119459840
2023-06-13 04:00:00+00:00,1748.357666015625,1752.9617919921875,1742.5484619140625,1746.81689453125,17232896
2023-06-13 08:00:00+00:00,1752.7572021484375,1757.89208984375,1746.4144287109375,1748.3499755859375,85946880
2023-06-13 12:00:00+00:00,1728.097412109375,1761.9554443359375,1727.7498779296875,1753.0157470703125,1036000256
2023-06-13 16:00:00+00:00,1739.3009033203125,1748.432373046875,1729.779296875,1729.779296875,36238848
2023-06-13 20:00:00+00:00,1739.1187744140625,1743.74267578125,1733.6883544921875,1740.1981201171875,5983744
2023-06-14 00:00:00+00:00,1745.5701904296875,1746.88232421875,1738.6748046875,1739.2501220703125,0
2023-06-14 04:00:00+00:00,1741.33984375,1746.12451171875,1737.463134765625,1745.680908203125,21518336
2023-06-14 08:00:00+00:00,1745.5948486328125,1749.1632080078125,1741.0245361328125,1741.3319091796875,0
2023-06-14 12:00:00+00:00,1739.684814453125,1748.20703125,1737.529541015625,1745.5408935546875,0
2023-06-14 16:00:00+00:00,1728.8189697265625,1742.436279296875,1722.2379150390625,1740.5391845703125,694775040
2023-06-14 20:00:00+00:00,1650.2470703125,1728.7193603515625,1637.187744140625,1728.7193603515625,2933361664
2023-06-15 00:00:00+00:00,1651.386962890625,1655.2996826171875,1644.1153564453125,1650.4981689453125,476605952
2023-06-15 04:00:00+00:00,1634.6453857421875,1652.138916015625,1632.218017578125,1651.36181640625,843215872
2023-06-15 08:00:00+00:00,1639.80078125,1641.359375,1624.1383056640625,1635.0823974609375,843859968
2023-06-15 12:00:00+00:00,1640.68798828125,1647.4100341796875,1633.1265869140625,1639.908447265625,315940864
2023-06-15 16:00:00+00:00,1666.0936279296875,1669.8939208984375,1634.9041748046875,1640.6551513671875,158833664
2023-06-15 20:00:00+00:00,1665.457763671875,1676.4066162109375,1654.5687255859375,1666.6180419921875,0
2023-06-16 00:00:00+00:00,1665.4815673828125,1667.4315185546875,1659.3736572265625,1665.41064453125,0
2023-06-16 04:00:00+00:00,1669.2552490234375,1672.701171875,1665.2786865234375,1666.059814453125,0
2023-06-16 08:00:00+00:00,1662.697021484375,1674.96826171875,1662.4505615234375,1669.205078125,0
2023-06-16 12:00:00+00:00,1673.8721923828125,1673.8721923828125,1653.1708984375,1662.39697265625,457456128
2023-06-16 16:00:00+00:00,1720.624755859375,1726.67626953125,1676.548095703125,1679.4886474609375,880231936
2023-06-16 20:00:00+00:00,1716.677490234375,1727.28955078125,1714.703369140625,1720.608154296875,0
2023-06-17 00:00:00+00:00,1718.10888671875,1720.6676025390625,1714.15087890625,1716.6717529296875,0
2023-06-17 04:00:00+00:00,1743.5428466796875,1766.76318359375,1716.9776611328125,1717.8680419921875,1031748608
2023-06-17 08:00:00+00:00,1739.1787109375,1745.683349609375,1738.3681640625,1743.625,20147712
2023-06-17 12:00:00+00:00,1727.844482421875,1741.1185302734375,1726.9150390625,1737.687255859375,32240640
2023-06-17 16:00:00+00:00,1727.09814453125,1731.5751953125,1721.5465087890625,1727.1988525390625,0
2023-06-17 20:00:00+00:00,1727.4874267578125,1731.9285888671875,1722.8453369140625,1727.4840087890625,0
2023-06-18 00:00:00+00:00,1728.4346923828125,1729.2501220703125,1721.2752685546875,1727.1937255859375,25242112
2023-06-18 04:00:00+00:00,1729.51123046875,1734.9342041015625,1723.5693359375,1728.319091796875,0
2023-06-18 08:00:00+00:00,1734.0189208984375,1734.399169921875,1726.0528564453125,1729.9476318359375,1614336
2023-06-18 12:00:00+00:00,1737.5889892578125,1741.05078125,1730.3402099609375,1734.19287109375,35889664
2023-06-18 16:00:00+00:00,1740.9339599609375,1746.5091552734375,1736.5113525390625,1737.72509765625,38697472
2023-06-18 20:00:00+00:00,1720.4696044921875,1741.62255859375,1718.1114501953125,1741.1572265625,538841088
2023-06-19 00:00:00+00:00,1722.5711669921875,1727.511962890625,1718.2420654296875,1720.50537109375,84088832
2023-06-19 04:00:00+00:00,1724.358154296875,1727.188232421875,1720.2052001953125,1723.2071533203125,23410688
2023-06-19 08:00:00+00:00,1725.4388427734375,1726.22900390625,1719.9193115234375,1724.319091796875,99677952
2023-06-19 12:00:00+00:00,1720.650390625,1731.93310546875,1716.5345458984375,1725.538330078125,222219776
2023-06-19 16:00:00+00:00,1723.8519287109375,1745.1346435546875,1705.8134765625,1720.7906494140625,1419894528
2023-06-19 20:00:00+00:00,1736.004638671875,1737.150634765625,1723.552978515625,1723.9190673828125,10917376
2023-06-20 00:00:00+00:00,1730.7935791015625,1748.637451171875,1730.3409423828125,1736.8797607421875,319797248
2023-06-20 04:00:00+00:00,1729.596435546875,1733.91455078125,1724.5281982421875,1730.4600830078125,218546176
2023-06-20 08:00:00+00:00,1733.307861328125,1733.531982421875,1723.9508056640625,1729.640869140625,91051520
2023-06-20 12:00:00+00:00,1732.9342041015625,1735.9281005859375,1715.342529296875,1733.4365234375,147361280
2023-06-20 16:00:00+00:00,1782.0263671875,1789.592529296875,1729.886474609375,1732.875732421875,580684800
2023-06-20 20:00:00+00:00,1792.29638671875,1793.31396484375,1776.4755859375,1782.0306396484375,684310528
2023-06-21 00:00:00+00:00,1810.470947265625,1820.953125,1788.4892578125,1791.9949951171875,1080304640
2023-06-21 04:00:00+00:00,1813.0804443359375,1821.696533203125,1808.3505859375,1811.2789306640625,574574080
2023-06-21 08:00:00+00:00,1830.826416015625,1831.01025390625,1808.053955078125,1812.8006591796875,652168192
2023-06-21 12:00:00+00:00,1851.6214599609375,1855.1961669921875,1815.9886474609375,1830.07275390625,1867639808
2023-06-21 16:00:00+00:00,1882.5361328125,1896.77685546875,1847.55859375,1850.2906494140625,958966784
2023-06-21 20:00:00+00:00,1890.851318359375,1898.6689453125,1874.293701171875,1882.774169921875,184955904
2023-06-22 00:00:00+00:00,1917.413818359375,1932.0655517578125,1885.275146484375,1889.79443359375,549955584
2023-06-22 04:00:00+00:00,1910.078369140625,1919.5399169921875,1903.8936767578125,1918.100341796875,8675328
2023-06-22 08:00:00+00:00,1886.2733154296875,1912.4014892578125,1882.4610595703125,1910.8397216796875,235678720
2023-06-22 12:00:00+00:00,1877.3419189453125,1908.133056640625,1867.8765869140625,1886.7841796875,0
2023-06-22 16:00:00+00:00,1890.6680908203125,1892.2578125,1877.0836181640625,1877.7591552734375,0
2023-06-22 20:00:00+00:00,1872.7490234375,1891.14697265625,1869.0706787109375,1890.390869140625,0
2023-06-23 00:00:00+00:00,1882.1646728515625,1882.678955078125,1866.2628173828125,1871.968994140625,0
2023-06-23 04:00:00+00:00,1881.8248291015625,1886.525390625,1875.891845703125,1882.0797119140625,2587136
2023-06-23 08:00:00+00:00,1880.4891357421875,1888.030029296875,1876.3389892578125,1881.588623046875,20133376
2023-06-23 12:00:00+00:00,1916.334228515625,1920.53466796875,1865.1920166015625,1880.1796875,815362048
2023-06-23 16:00:00+00:00,1901.097412109375,1932.5316162109375,1892.05810546875,1917.32373046875,1400342016
2023-06-23 20:00:00+00:00,1892.5499267578125,1907.8905029296875,1880.4521484375,1901.500732421875,234800640
2023-06-24 00:00:00+00:00,1895.9935302734375,1896.6700439453125,1881.0732421875,1892.724853515625,75691520
2023-06-24 04:00:00+00:00,1883.8529052734375,1897.6292724609375,1883.8529052734375,1895.1285400390625,38639104
2023-06-24 08:00:00+00:00,1891.421142578125,1893.89990234375,1883.5772705078125,1883.5772705078125,2853376
2023-06-24 12:00:00+00:00,1873.8988037109375,1905.2274169921875,1871.8345947265625,1891.193603515625,0
2023-06-24 16:00:00+00:00,1888.4227294921875,1889.830810546875,1869.5931396484375,1874.5408935546875,0
2023-06-24 20:00:00+00:00,1876.837890625,1888.692138671875,1867.8115234375,1888.692138671875,0
2023-06-25 00:00:00+00:00,1895.88720703125,1896.70751953125,1870.85009765625,1875.84912109375,65646592
2023-06-25 04:00:00+00:00,1912.296630859375,1929.0791015625,1895.6917724609375,1895.6917724609375,1012634624
2023-06-25 08:00:00+00:00,1918.505859375,1924.5316162109375,1909.874267578125,1912.4964599609375,427258368
2023-06-25 12:00:00+00:00,1887.547607421875,1920.0780029296875,1884.28662109375,1918.9818115234375,353188864
2023-06-25 16:00:00+00:00,1893.10791015625,1894.952392578125,1882.7965087890625,1887.494873046875,105669120
2023-06-25 20:00:00+00:00,1900.436279296875,1906.25,1890.9150390625,1895.370361328125,229997568
2023-06-26 00:00:00+00:00,1881.1376953125,1904.2852783203125,1870.2991943359375,1900.05029296875,810400256
2023-06-26 04:00:00+00:00,1892.902099609375,1903.8963623046875,1872.9774169921875,1881.015869140625,113740800
2023-06-26 08:00:00+00:00,1881.643798828125,1894.0628662109375,1874.695068359375,1892.7364501953125,197594112
2023-06-26 12:00:00+00:00,1889.65283203125,1905.3604736328125,1874.318359375,1881.06640625,311484928
2023-06-26 16:00:00+00:00,1857.0216064453125,1890.57470703125,1840.215087890625,1889.349609375,1461862400
2023-06-26 20:00:00+00:00,1859.525634765625,1859.97119140625,1848.074462890625,1854.3338623046875,126895104
2023-06-27 00:00:00+00:00,1872.368896484375,1877.040283203125,1856.83837890625,1859.34619140625,179175936
2023-06-27 04:00:00+00:00,1875.464599609375,1878.690185546875,1863.114501953125,1872.1334228515625,72406016
2023-06-27 08:00:00+00:00,1881.64990234375,1888.5755615234375,1872.530029296875,1875.29833984375,181705216
2023-06-27 12:00:00+00:00,1871.1728515625,1896.026611328125,1869.1298828125,1882.00048828125,130810368
2023-06-27 16:00:00+00:00,1896.173828125,1911.3111572265625,1871.5885009765625,1871.5885009765625,10737152
2023-06-27 20:00:00+00:00,1889.7056884765625,1897.076416015625,1885.8582763671875,1895.196533203125,20105728
2023-06-28 00:00:00+00:00,1867.0172119140625,1890.208984375,1856.6419677734375,1889.906494140625,405053952
2023-06-28 04:00:00+00:00,1851.146240234375,1869.7711181640625,1850.8704833984375,1867.0810546875,237340672
2023-06-28 08:00:00+00:00,1862.1458740234375,1864.523681640625,1850.874755859375,1851.198486328125,0
2023-06-28 12:00:00+00:00,1859.7613525390625,1867.279296875,1849.085693359375,1861.44287109375,179055104
2023-06-28 16:00:00+00:00,1833.33544921875,1864.43701171875,1822.102783203125,1859.799560546875,414246912
2023-06-28 20:00:00+00:00,1828.3983154296875,1835.2413330078125,1826.03955078125,1832.62890625,110307840
2023-06-29 00:00:00+00:00,1837.4393310546875,1842.09375,1828.059326171875,1828.059326171875,0
2023-06-29 04:00:00+00:00,1848.5887451171875,1849.183349609375,1836.8106689453125,1838.0411376953125,0
2023-06-29 08:00:00+00:00,1869.4295654296875,1871.876953125,1847.420166015625,1847.8087158203125,529623552
2023-06-29 12:00:00+00:00,1851.90283203125,1876.5302734375,1848.8388671875,1869.4329833984375,206445056
2023-06-29 16:00:00+00:00,1857.7884521484375,1858.223876953125,1845.3704833984375,1851.802978515625,16160256
2023-06-29 20:00:00+00:00,1852.6993408203125,1859.2359619140625,1843.4903564453125,1857.9736328125,0
2023-06-30 00:00:00+00:00,1873.1038818359375,1877.29150390625,1842.7464599609375,1851.9521484375,494908928
2023-06-30 04:00:00+00:00,1888.5302734375,1906.3675537109375,1872.4503173828125,1872.882568359375,1282747392
2023-06-30 08:00:00+00:00,1892.4459228515625,1893.655029296875,1884.0174560546875,1887.6649169921875,209637888
2023-06-30 12:00:00+00:00,1851.6656494140625,1912.6322021484375,1831.281005859375,1892.30615234375,2212399104
2023-06-30 16:00:00+00:00,1928.8707275390625,1945.2742919921875,1850.130126953125,1851.9912109375,2963621888
2023-06-30 20:00:00+00:00,1933.0662841796875,1941.6595458984375,1921.0347900390625,1927.88427734375,488041472
2023-07-01 00:00:00+00:00,1919.46728515625,1942.624267578125,1918.1302490234375,1933.3238525390625,518299648
2023-07-01 04:00:00+00:00,1919.725830078125,1921.2064208984375,1910.864990234375,1919.5013427734375,0
2023-07-01 08:00:00+00:00,1922.6309814453125,1925.7742919921875,1913.9774169921875,1919.9149169921875,40244224
2023-07-01 12:00:00+00:00,1923.072265625,1929.2822265625,1919.419921875,1922.61181640625,0
2023-07-01 16:00:00+00:00,1923.305419921875,1923.7056884765625,1917.48876953125,1922.8330078125,0
2023-07-01 20:00:00+00:00,1924.5517578125,1926.5582275390625,1921.6287841796875,1923.20751953125,0
2023-07-02 00:00:00+00:00,1913.698486328125,1924.6734619140625,1912.9356689453125,1924.4481201171875,0
2023-07-02 04:00:00+00:00,1915.3521728515625,1916.781005859375,1912.7921142578125,1914.0841064453125,3552256
2023-07-02 08:00:00+00:00,1920.046142578125,1920.4940185546875,1913.5322265625,1915.4317626953125,0
2023-07-02 12:00:00+00:00,1919.3887939453125,1926.9033203125,1895.906982421875,1920.3358154296875,529648640
2023-07-02 16:00:00+00:00,1914.2169189453125,1922.3974609375,1903.815185546875,1918.73291015625,312315392
2023-07-02 20:00:00+00:00,1937.40087890625,1958.1607666015625,1911.7244873046875,1914.0838623046875,1470338048
2023-07-03 00:00:00+00:00,1949.65771484375,1951.6702880859375,1934.6888427734375,1937.8837890625,281105408
2023-07-03 04:00:00+00:00,1967.3768310546875,1970.849609375,1943.449462890625,1949.18212890625,693026816
2023-07-03 08:00:00+00:00,1963.1270751953125,1973.6395263671875,1955.7694091796875,1968.5885009765625,592104448
2023-07-03 12:00:00+00:00,1968.6697998046875,1974.7750244140625,1955.9356689453125,1962.801025390625,429516800
2023-07-03 16:00:00+00:00,1968.343505859375,1973.9964599609375,1957.80517578125,1968.8851318359375,538476032
2023-07-03 20:00:00+00:00,1955.2127685546875,1968.4921875,1951.593994140625,1967.6724853515625,220013568
2023-07-04 00:00:00+00:00,1963.4119873046875,1966.3653564453125,1951.7110595703125,1955.524169921875,90803200
2023-07-04 04:00:00+00:00,1950.2706298828125,1963.7860107421875,1949.2978515625,1963.7860107421875,45428736
2023-07-04 08:00:00+00:00,1961.1092529296875,1961.348388671875,1949.1541748046875,1949.6094970703125,44628992
2023-07-04 12:00:00+00:00,1953.7012939453125,1961.6849365234375,1952.2327880859375,1960.607666015625,0
2023-07-04 16:00:00+00:00,1935.2191162109375,1964.891845703125,1932.611328125,1955.150634765625,32737280
2023-07-04 20:00:00+00:00,1936.4295654296875,1942.6365966796875,1934.2628173828125,1934.3956298828125,0
2023-07-05 00:00:00+00:00,1941.50830078125,1942.4324951171875,1936.03955078125,1936.6578369140625,0
2023-07-05 04:00:00+00:00,1936.4404296875,1941.5595703125,1933.7552490234375,1941.5595703125,88043008
2023-07-05 08:00:00+00:00,1910.37939453125,1936.5013427734375,1908.3626708984375,1936.5013427734375,692743680
2023-07-05 12:00:00+00:00,1902.8323974609375,1913.4769287109375,1897.124755859375,1908.3980712890625,709726208
2023-07-05 16:00:00+00:00,1908.4898681640625,1917.0955810546875,1901.7952880859375,1902.69384765625,0
2023-07-05 20:00:00+00:00,1910.8218994140625,1915.1812744140625,1906.4814453125,1907.8685302734375,106268672
2023-07-06 00:00:00+00:00,1913.7822265625,1915.19140625,1900.1844482421875,1910.4171142578125,220784128
2023-07-06 04:00:00+00:00,1925.009521484375,1929.682373046875,1909.9346923828125,1914.000732421875,359923200
2023-07-06 08:00:00+00:00,1915.8548583984375,1956.0123291015625,1915.8548583984375,1925.412353515625,583284736
2023-07-06 12:00:00+00:00,1890.0135498046875,1917.612060546875,1866.0699462890625,1917.566650390625,1215419392
2023-07-06 16:00:00+00:00,1886.0115966796875,1893.6708984375,1879.06884765625,1888.1953125,214930432
2023-07-06 20:00:00+00:00,1852.2125244140625,1887.2589111328125,1851.5260009765625,1885.60693359375,666081792
2023-07-07 00:00:00+00:00,1858.3160400390625,1859.240966796875,1832.025390625,1847.5125732421875,752972800
2023-07-07 04:00:00+00:00,1854.9156494140625,1862.2557373046875,1852.7083740234375,1858.8558349609375,16913408
2023-07-07 08:00:00+00:00,1860.484130859375,1865.0838623046875,1854.930908203125,1856.669921875,0
2023-07-07 12:00:00+00:00,1873.53271484375,1876.9632568359375,1854.9197998046875,1860.723388671875,0
2023-07-07 16:00:00+00:00,1863.714111328125,1874.9117431640625,1859.159912109375,1873.3343505859375,65858048
2023-07-07 20:00:00+00:00,1870.7318115234375,1870.8468017578125,1863.543212890625,1864.2156982421875,0
2023-07-08 00:00:00+00:00,1864.1427001953125,1872.5015869140625,1863.76953125,1871.0020751953125,0
2023-07-08 04:00:00+00:00,1862.1031494140625,1864.107666015625,1856.2664794921875,1864.107666015625,0
2023-07-08 08:00:00+00:00,1859.2369384765625,1867.4237060546875,1858.0184326171875,1862.1298828125,0
2023-07-08 12:00:00+00:00,1860.2730712890625,1862.3182373046875,1856.59326171875,1859.2606201171875,0
2023-07-08 16:00:00+00:00,1847.7386474609375,1865.6104736328125,1846.65869140625,1859.7987060546875,100239616
2023-07-08 20:00:00+00:00,1865.410888671875,1865.848876953125,1844.6417236328125,1847.02294921875,127636736
2023-07-09 00:00:00+00:00,1868.177490234375,1874.110595703125,1863.696044921875,1865.594970703125,104019968
2023-07-09 04:00:00+00:00,1867.2891845703125,1870.715576171875,1865.0496826171875,1868.460205078125,13827072
2023-07-09 08:00:00+00:00,1869.098876953125,1869.84033203125,1865.3226318359375,1867.0440673828125,0
2023-07-09 12:00:00+00:00,1865.91552734375,1878.6689453125,1859.27734375,1869.553955078125,596706304
2023-07-09 16:00:00+00:00,1868.64990234375,1868.64990234375,1862.682373046875,1866.3978271484375,17075200
2023-07-09 20:00:00+00:00,1862.889892578125,1872.02490234375,1857.748291015625,1868.769775390625,139395584
2023-07-10 00:00:00+00:00,1862.148193359375,1867.6900634765625,1848.7772216796875,1863.240234375,367907328
2023-07-10 04:00:00+00:00,1856.010498046875,1863.347412109375,1853.8829345703125,1862.08740234375,128449024
2023-07-10 08:00:00+00:00,1864.430419921875,1864.430419921875,1852.1431884765625,1856.123046875,378023424
2023-07-10 12:00:00+00:00,1871.7701416015625,1873.25341796875,1861.131591796875,1864.1617431640625,12026880
2023-07-10 16:00:00+00:00,1899.818603515625,1900.2044677734375,1866.2113037109375,1871.43994140625,715519488
2023-07-10 20:00:00+00:00,1880.216796875,1904.255615234375,1870.2830810546875,1899.4771728515625,592884224
2023-07-11 00:00:00+00:00,1880.043701171875,1884.3101806640625,1876.3243408203125,1880.6549072265625,3371520
