,Close,Volume,Open,High,Low
2024-05-30 03:00:00+00:00,3763.2196312225024,0.0,3763.913939741028,3763.2196312225024,3763.2196312225024
2024-05-30 04:00:00+00:00,3762.525322703976,0.0,3763.2196312225024,3762.525322703976,3762.525322703976
2024-05-30 05:00:00+00:00,3761.8310141854504,0.0,3762.525322703976,3761.8310141854504,3761.8310141854504
2024-05-30 06:00:00+00:00,3761.1367056669246,0.0,3761.8310141854504,3761.1367056669246,3761.1367056669246
2024-05-30 07:00:00+00:00,3760.442397148399,0.0,3761.1367056669246,3760.442397148399,3760.442397148399
2024-05-30 08:00:00+00:00,3759.748088629873,0.0,3760.442397148399,3759.748088629873,3759.748088629873
2024-05-30 09:00:00+00:00,3759.053780111347,0.0,3759.748088629873,3759.053780111347,3759.053780111347
2024-05-30 10:00:00+00:00,3758.359471592821,0.0,3759.053780111347,3758.359471592821,3758.359471592821
2024-05-30 11:00:00+00:00,3757.6651630742954,0.0,3758.359471592821,3757.6651630742954,3757.6651630742954
2024-05-30 12:00:00+00:00,3756.9708545557696,0.0,3757.6651630742954,3756.9708545557696,3756.9708545557696
2024-05-30 13:00:00+00:00,3756.276546037244,0.0,3756.9708545557696,3756.276546037244,3756.276546037244
2024-05-30 14:00:00+00:00,3755.582237518718,0.0,3756.276546037244,3755.582237518718,3755.582237518718
2024-05-30 15:00:00+00:00,3754.8879290001923,0.0,3755.582237518718,3754.8879290001923,3754.8879290001923
2024-05-30 16:00:00+00:00,3754.193620481666,0.0,3754.8879290001923,3754.193620481666,3754.193620481666
2024-05-30 17:00:00+00:00,3753.4993119631404,0.0,3754.193620481666,3753.4993119631404,3753.4993119631404
2024-05-30 18:00:00+00:00,3752.8050034446146,0.0,3753.4993119631404,3752.8050034446146,3752.8050034446146
2024-05-30 19:00:00+00:00,3752.110694926089,0.0,3752.8050034446146,3752.110694926089,3752.110694926089
2024-05-30 20:00:00+00:00,3751.416386407563,0.0,3752.110694926089,3751.416386407563,3751.416386407563
2024-05-30 21:00:00+00:00,3750.7220778890373,0.0,3751.416386407563,3750.7220778890373,3750.7220778890373
2024-05-30 22:00:00+00:00,3750.027769370511,0.0,3750.7220778890373,3750.027769370511,3750.027769370511
2024-05-30 23:00:00+00:00,3749.3334608519854,0.0,3750.027769370511,3749.3334608519854,3749.3334608519854
2024-05-31 00:00:00+00:00,3748.6391523334596,13659082592.12581,3749.3334608519854,3748.6391523334596,3748.6391523334596
2024-05-31 01:00:00+00:00,3749.157072888217,0.0,3748.6391523334596,3749.157072888217,3749.157072888217
2024-05-31 02:00:00+00:00,3749.674993442974,0.0,3749.157072888217,3749.674993442974,3749.674993442974
2024-05-31 03:00:00+00:00,3750.1929139977315,0.0,3749.674993442974,3750.1929139977315,3750.1929139977315
2024-05-31 04:00:00+00:00,3750.7108345524884,0.0,3750.1929139977315,3750.7108345524884,3750.7108345524884
2024-05-31 05:00:00+00:00,3751.228755107246,0.0,3750.7108345524884,3751.228755107246,3751.228755107246
2024-05-31 06:00:00+00:00,3751.7466756620033,0.0,3751.228755107246,3751.7466756620033,3751.7466756620033
2024-05-31 07:00:00+00:00,3752.2645962167603,0.0,3751.7466756620033,3752.2645962167603,3752.2645962167603
2024-05-31 08:00:00+00:00,3752.7825167715177,0.0,3752.2645962167603,3752.7825167715177,3752.7825167715177
2024-05-31 09:00:00+00:00,3753.3004373262747,0.0,3752.7825167715177,3753.3004373262747,3753.3004373262747
2024-05-31 10:00:00+00:00,3753.818357881032,0.0,3753.3004373262747,3753.818357881032,3753.818357881032
2024-05-31 11:00:00+00:00,3754.336278435789,0.0,3753.818357881032,3754.336278435789,3754.336278435789
2024-05-31 12:00:00+00:00,3754.8541989905466,0.0,3754.336278435789,3754.8541989905466,3754.8541989905466
2024-05-31 13:00:00+00:00,3755.372119545304,0.0,3754.8541989905466,3755.372119545304,3755.372119545304
2024-05-31 14:00:00+00:00,3755.890040100061,0.0,3755.372119545304,3755.890040100061,3755.890040100061
2024-05-31 15:00:00+00:00,3756.4079606548185,0.0,3755.890040100061,3756.4079606548185,3756.4079606548185
2024-05-31 16:00:00+00:00,3756.9258812095754,0.0,3756.4079606548185,3756.9258812095754,3756.9258812095754
2024-05-31 17:00:00+00:00,3757.443801764333,0.0,3756.9258812095754,3757.443801764333,3757.443801764333
2024-05-31 18:00:00+00:00,3757.96172231909,0.0,3757.443801764333,3757.96172231909,3757.96172231909
2024-05-31 19:00:00+00:00,3758.4796428738473,0.0,3757.96172231909,3758.4796428738473,3758.4796428738473
2024-05-31 20:00:00+00:00,3758.9975634286047,0.0,3758.4796428738473,3758.9975634286047,3758.9975634286047
2024-05-31 21:00:00+00:00,3759.5154839833617,0.0,3758.9975634286047,3759.5154839833617,3759.5154839833617
2024-05-31 22:00:00+00:00,3760.033404538119,0.0,3759.5154839833617,3760.033404538119,3760.033404538119
2024-05-31 23:00:00+00:00,3760.551325092876,0.0,3760.033404538119,3760.551325092876,3760.551325092876
2024-06-01 00:00:00+00:00,3761.0692456476336,12068376838.694778,3760.551325092876,3761.0692456476336,3761.0692456476336
2024-06-01 01:00:00+00:00,3763.2518788106463,0.0,3761.0692456476336,3763.2518788106463,3763.2518788106463
2024-06-01 02:00:00+00:00,3765.4345119736586,0.0,3763.2518788106463,3765.4345119736586,3765.4345119736586
2024-06-01 03:00:00+00:00,3767.6171451366713,0.0,3765.4345119736586,3767.6171451366713,3767.6171451366713
2024-06-01 04:00:00+00:00,3769.7997782996836,0.0,3767.6171451366713,3769.7997782996836,3769.7997782996836
2024-06-01 05:00:00+00:00,3771.9824114626963,0.0,3769.7997782996836,3771.9824114626963,3771.9824114626963
2024-06-01 06:00:00+00:00,3774.1650446257086,0.0,3771.9824114626963,3774.1650446257086,3774.1650446257086
2024-06-01 07:00:00+00:00,3776.3476777887213,0.0,3774.1650446257086,3776.3476777887213,3776.3476777887213
2024-06-01 08:00:00+00:00,3778.5303109517336,0.0,3776.3476777887213,3778.5303109517336,3778.5303109517336
2024-06-01 09:00:00+00:00,3780.7129441147463,0.0,3778.5303109517336,3780.7129441147463,3780.7129441147463
2024-06-01 10:00:00+00:00,3782.8955772777585,0.0,3780.7129441147463,3782.8955772777585,3782.8955772777585
2024-06-01 11:00:00+00:00,3785.0782104407713,0.0,3782.8955772777585,3785.0782104407713,3785.0782104407713
2024-06-01 12:00:00+00:00,3787.260843603784,0.0,3785.0782104407713,3787.260843603784,3787.260843603784
2024-06-01 13:00:00+00:00,3789.4434767667963,0.0,3787.260843603784,3789.4434767667963,3789.4434767667963
2024-06-01 14:00:00+00:00,3791.626109929809,0.0,3789.4434767667963,3791.626109929809,3791.626109929809
2024-06-01 15:00:00+00:00,3793.8087430928213,0.0,3791.626109929809,3793.8087430928213,3793.8087430928213
2024-06-01 16:00:00+00:00,3795.991376255834,0.0,3793.8087430928213,3795.991376255834,3795.991376255834
2024-06-01 17:00:00+00:00,3798.1740094188463,0.0,3795.991376255834,3798.1740094188463,3798.1740094188463
2024-06-01 18:00:00+00:00,3800.356642581859,0.0,3798.1740094188463,3800.356642581859,3800.356642581859
2024-06-01 19:00:00+00:00,3802.5392757448712,0.0,3800.356642581859,3802.5392757448712,3802.5392757448712
2024-06-01 20:00:00+00:00,3804.721908907884,0.0,3802.5392757448712,3804.721908907884,3804.721908907884
2024-06-01 21:00:00+00:00,3806.9045420708962,0.0,3804.721908907884,3806.9045420708962,3806.9045420708962
2024-06-01 22:00:00+00:00,3809.087175233909,0.0,3806.9045420708962,3809.087175233909,3809.087175233909
2024-06-01 23:00:00+00:00,3811.2698083969212,0.0,3809.087175233909,3811.2698083969212,3811.2698083969212
2024-06-02 00:00:00+00:00,3813.452441559934,7216291113.118156,3811.2698083969212,3813.452441559934,3813.452441559934
2024-06-02 01:00:00+00:00,3812.0882558588914,0.0,3813.452441559934,3812.0882558588914,3812.0882558588914
2024-06-02 02:00:00+00:00,3810.724070157849,0.0,3812.0882558588914,3810.724070157849,3810.724070157849
2024-06-02 03:00:00+00:00,3809.3598844568064,0.0,3810.724070157849,3809.3598844568064,3809.3598844568064
2024-06-02 04:00:00+00:00,3807.995698755764,0.0,3809.3598844568064,3807.995698755764,3807.995698755764
2024-06-02 05:00:00+00:00,3806.6315130547214,0.0,3807.995698755764,3806.6315130547214,3806.6315130547214
2024-06-02 06:00:00+00:00,3805.2673273536793,0.0,3806.6315130547214,3805.2673273536793,3805.2673273536793
2024-06-02 07:00:00+00:00,3803.903141652637,0.0,3805.2673273536793,3803.903141652637,3803.903141652637
2024-06-02 08:00:00+00:00,3802.5389559515943,0.0,3803.903141652637,3802.5389559515943,3802.5389559515943
2024-06-02 09:00:00+00:00,3801.174770250552,0.0,3802.5389559515943,3801.174770250552,3801.174770250552
2024-06-02 10:00:00+00:00,3799.8105845495093,0.0,3801.174770250552,3799.8105845495093,3799.8105845495093
2024-06-02 11:00:00+00:00,3798.4463988484667,0.0,3799.8105845495093,3798.4463988484667,3798.4463988484667
2024-06-02 12:00:00+00:00,3797.082213147424,0.0,3798.4463988484667,3797.082213147424,3797.082213147424
2024-06-02 13:00:00+00:00,3795.7180274463817,0.0,3797.082213147424,3795.7180274463817,3795.7180274463817
2024-06-02 14:00:00+00:00,3794.353841745339,0.0,3795.7180274463817,3794.353841745339,3794.353841745339
2024-06-02 15:00:00+00:00,3792.9896560442967,0.0,3794.353841745339,3792.9896560442967,3792.9896560442967
2024-06-02 16:00:00+00:00,3791.625470343254,0.0,3792.9896560442967,3791.625470343254,3791.625470343254
2024-06-02 17:00:00+00:00,3790.2612846422116,0.0,3791.625470343254,3790.2612846422116,3790.2612846422116
2024-06-02 18:00:00+00:00,3788.897098941169,0.0,3790.2612846422116,3788.897098941169,3788.897098941169
2024-06-02 19:00:00+00:00,3787.532913240127,0.0,3788.897098941169,3787.532913240127,3787.532913240127
2024-06-02 20:00:00+00:00,3786.1687275390846,0.0,3787.532913240127,3786.1687275390846,3786.1687275390846
2024-06-02 21:00:00+00:00,3784.804541838042,0.0,3786.1687275390846,3784.804541838042,3784.804541838042
2024-06-02 22:00:00+00:00,3783.4403561369995,0.0,3784.804541838042,3783.4403561369995,3783.4403561369995
2024-06-02 23:00:00+00:00,3782.076170435957,0.0,3783.4403561369995,3782.076170435957,3782.076170435957
2024-06-03 00:00:00+00:00,3780.7119847349145,9915137834.269558,3782.076170435957,3780.7119847349145,3780.7119847349145
2024-06-03 01:00:00+00:00,3780.1255541185124,0.0,3780.7119847349145,3780.1255541185124,3780.1255541185124
2024-06-03 02:00:00+00:00,3779.53912350211,0.0,3780.1255541185124,3779.53912350211,3779.53912350211
2024-06-03 03:00:00+00:00,3778.952692885708,0.0,3779.53912350211,3778.952692885708,3778.952692885708
2024-06-03 04:00:00+00:00,3778.3662622693055,0.0,3778.952692885708,3778.3662622693055,3778.3662622693055
2024-06-03 05:00:00+00:00,3777.7798316529033,0.0,3778.3662622693055,3777.7798316529033,3777.7798316529033
2024-06-03 06:00:00+00:00,3777.193401036501,0.0,3777.7798316529033,3777.193401036501,3777.193401036501
2024-06-03 07:00:00+00:00,3776.606970420099,0.0,3777.193401036501,3776.606970420099,3776.606970420099
2024-06-03 08:00:00+00:00,3776.020539803697,0.0,3776.606970420099,3776.020539803697,3776.020539803697
2024-06-03 09:00:00+00:00,3775.434109187295,0.0,3776.020539803697,3775.434109187295,3775.434109187295
2024-06-03 10:00:00+00:00,3774.8476785708926,0.0,3775.434109187295,3774.8476785708926,3774.8476785708926
2024-06-03 11:00:00+00:00,3774.2612479544905,0.0,3774.8476785708926,3774.2612479544905,3774.2612479544905
2024-06-03 12:00:00+00:00,3773.6748173380884,0.0,3774.2612479544905,3773.6748173380884,3773.6748173380884
2024-06-03 13:00:00+00:00,3773.0883867216858,0.0,3773.6748173380884,3773.0883867216858,3773.0883867216858
2024-06-03 14:00:00+00:00,3772.5019561052836,0.0,3773.0883867216858,3772.5019561052836,3772.5019561052836
2024-06-03 15:00:00+00:00,3771.9155254888815,0.0,3772.5019561052836,3771.9155254888815,3771.9155254888815
2024-06-03 16:00:00+00:00,3771.3290948724793,0.0,3771.9155254888815,3771.3290948724793,3771.3290948724793
2024-06-03 17:00:00+00:00,3770.742664256077,0.0,3771.3290948724793,3770.742664256077,3770.742664256077
2024-06-03 18:00:00+00:00,3770.156233639675,0.0,3770.742664256077,3770.156233639675,3770.156233639675
2024-06-03 19:00:00+00:00,3769.569803023273,0.0,3770.156233639675,3769.569803023273,3769.569803023273
2024-06-03 20:00:00+00:00,3768.9833724068703,0.0,3769.569803023273,3768.9833724068703,3768.9833724068703
2024-06-03 21:00:00+00:00,3768.396941790468,0.0,3768.9833724068703,3768.396941790468,3768.396941790468
2024-06-03 22:00:00+00:00,3767.810511174066,0.0,3768.396941790468,3767.810511174066,3767.810511174066
2024-06-03 23:00:00+00:00,3767.224080557664,0.0,3767.810511174066,3767.224080557664,3767.224080557664
2024-06-04 00:00:00+00:00,3766.6376499412618,12609351903.623407,3767.224080557664,3766.6376499412618,3766.6376499412618
2024-06-04 01:00:00+00:00,3768.6499157831468,0.0,3766.6376499412618,3768.6499157831468,3768.6499157831468
2024-06-04 02:00:00+00:00,3770.6621816250313,0.0,3768.6499157831468,3770.6621816250313,3770.6621816250313
2024-06-04 03:00:00+00:00,3772.6744474669163,0.0,3770.6621816250313,3772.6744474669163,3772.6744474669163
2024-06-04 04:00:00+00:00,3774.6867133088012,0.0,3772.6744474669163,3774.6867133088012,3774.6867133088012
2024-06-04 05:00:00+00:00,3776.6989791506862,0.0,3774.6867133088012,3776.6989791506862,3776.6989791506862
2024-06-04 06:00:00+00:00,3778.7112449925708,0.0,3776.6989791506862,3778.7112449925708,3778.7112449925708
2024-06-04 07:00:00+00:00,3780.7235108344557,0.0,3778.7112449925708,3780.7235108344557,3780.7235108344557
2024-06-04 08:00:00+00:00,3782.7357766763407,0.0,3780.7235108344557,3782.7357766763407,3782.7357766763407
2024-06-04 09:00:00+00:00,3784.7480425182252,0.0,3782.7357766763407,3784.7480425182252,3784.7480425182252
2024-06-04 10:00:00+00:00,3786.7603083601102,0.0,3784.7480425182252,3786.7603083601102,3786.7603083601102
2024-06-04 11:00:00+00:00,3788.772574201995,0.0,3786.7603083601102,3788.772574201995,3788.772574201995
2024-06-04 12:00:00+00:00,3790.78484004388,0.0,3788.772574201995,3790.78484004388,3790.78484004388
2024-06-04 13:00:00+00:00,3792.7971058857647,0.0,3790.78484004388,3792.7971058857647,3792.7971058857647
2024-06-04 14:00:00+00:00,3794.8093717276497,0.0,3792.7971058857647,3794.8093717276497,3794.8093717276497
2024-06-04 15:00:00+00:00,3796.8216375695347,0.0,3794.8093717276497,3796.8216375695347,3796.8216375695347
2024-06-04 16:00:00+00:00,3798.833903411419,0.0,3796.8216375695347,3798.833903411419,3798.833903411419
2024-06-04 17:00:00+00:00,3800.846169253304,0.0,3798.833903411419,3800.846169253304,3800.846169253304
2024-06-04 18:00:00+00:00,3802.858435095189,0.0,3800.846169253304,3802.858435095189,3802.858435095189
2024-06-04 19:00:00+00:00,3804.8707009370737,0.0,3802.858435095189,3804.8707009370737,3804.8707009370737
2024-06-04 20:00:00+00:00,3806.8829667789587,0.0,3804.8707009370737,3806.8829667789587,3806.8829667789587
2024-06-04 21:00:00+00:00,3808.8952326208437,0.0,3806.8829667789587,3808.8952326208437,3808.8952326208437
2024-06-04 22:00:00+00:00,3810.9074984627287,0.0,3808.8952326208437,3810.9074984627287,3810.9074984627287
2024-06-04 23:00:00+00:00,3812.919764304613,0.0,3810.9074984627287,3812.919764304613,3812.919764304613
2024-06-05 00:00:00+00:00,3814.932030146498,11652766019.496792,3812.919764304613,3814.932030146498,3814.932030146498
2024-06-05 01:00:00+00:00,3817.2716159996303,0.0,3814.932030146498,3817.2716159996303,3817.2716159996303
2024-06-05 02:00:00+00:00,3819.611201852763,0.0,3817.2716159996303,3819.611201852763,3819.611201852763
2024-06-05 03:00:00+00:00,3821.950787705895,0.0,3819.611201852763,3821.950787705895,3821.950787705895
2024-06-05 04:00:00+00:00,3824.290373559027,0.0,3821.950787705895,3824.290373559027,3824.290373559027
2024-06-05 05:00:00+00:00,3826.6299594121597,0.0,3824.290373559027,3826.6299594121597,3826.6299594121597
2024-06-05 06:00:00+00:00,3828.969545265292,0.0,3826.6299594121597,3828.969545265292,3828.969545265292
2024-06-05 07:00:00+00:00,3831.309131118424,0.0,3828.969545265292,3831.309131118424,3831.309131118424
2024-06-05 08:00:00+00:00,3833.6487169715565,0.0,3831.309131118424,3833.6487169715565,3833.6487169715565
2024-06-05 09:00:00+00:00,3835.9883028246886,0.0,3833.6487169715565,3835.9883028246886,3835.9883028246886
2024-06-05 10:00:00+00:00,3838.3278886778207,0.0,3835.9883028246886,3838.3278886778207,3838.3278886778207
2024-06-05 11:00:00+00:00,3840.6674745309533,0.0,3838.3278886778207,3840.6674745309533,3840.6674745309533
2024-06-05 12:00:00+00:00,3843.0070603840854,0.0,3840.6674745309533,3843.0070603840854,3843.0070603840854
2024-06-05 13:00:00+00:00,3845.3466462372176,0.0,3843.0070603840854,3845.3466462372176,3845.3466462372176
2024-06-05 14:00:00+00:00,3847.68623209035,0.0,3845.3466462372176,3847.68623209035,3847.68623209035
2024-06-05 15:00:00+00:00,3850.0258179434823,0.0,3847.68623209035,3850.0258179434823,3850.0258179434823
2024-06-05 16:00:00+00:00,3852.3654037966144,0.0,3850.0258179434823,3852.3654037966144,3852.3654037966144
2024-06-05 17:00:00+00:00,3854.704989649747,0.0,3852.3654037966144,3854.704989649747,3854.704989649747
2024-06-05 18:00:00+00:00,3857.044575502879,0.0,3854.704989649747,3857.044575502879,3857.044575502879
2024-06-05 19:00:00+00:00,3859.384161356011,0.0,3857.044575502879,3859.384161356011,3859.384161356011
2024-06-05 20:00:00+00:00,3861.7237472091438,0.0,3859.384161356011,3861.7237472091438,3861.7237472091438
2024-06-05 21:00:00+00:00,3864.063333062276,0.0,3861.7237472091438,3864.063333062276,3864.063333062276
2024-06-05 22:00:00+00:00,3866.402918915408,0.0,3864.063333062276,3866.402918915408,3866.402918915408
2024-06-05 23:00:00+00:00,3868.7425047685406,0.0,3866.402918915408,3868.7425047685406,3868.7425047685406
2024-06-06 00:00:00+00:00,3871.0820906216727,12871943841.967451,3868.7425047685406,3871.0820906216727,3871.0820906216727
2024-06-06 01:00:00+00:00,3868.649580868653,0.0,3871.0820906216727,3868.649580868653,3868.649580868653
2024-06-06 02:00:00+00:00,3866.217071115633,0.0,3868.649580868653,3866.217071115633,3866.217071115633
2024-06-06 03:00:00+00:00,3863.7845613626137,0.0,3866.217071115633,3863.7845613626137,3863.7845613626137
2024-06-06 04:00:00+00:00,3861.3520516095937,0.0,3863.7845613626137,3861.3520516095937,3861.3520516095937
2024-06-06 05:00:00+00:00,3858.919541856574,0.0,3861.3520516095937,3858.919541856574,3858.919541856574
2024-06-06 06:00:00+00:00,3856.487032103554,0.0,3858.919541856574,3856.487032103554,3856.487032103554
2024-06-06 07:00:00+00:00,3854.0545223505346,0.0,3856.487032103554,3854.0545223505346,3854.0545223505346
2024-06-06 08:00:00+00:00,3851.6220125975146,0.0,3854.0545223505346,3851.6220125975146,3851.6220125975146
2024-06-06 09:00:00+00:00,3849.189502844495,0.0,3851.6220125975146,3849.189502844495,3849.189502844495
2024-06-06 10:00:00+00:00,3846.756993091475,0.0,3849.189502844495,3846.756993091475,3846.756993091475
2024-06-06 11:00:00+00:00,3844.3244833384556,0.0,3846.756993091475,3844.3244833384556,3844.3244833384556
2024-06-06 12:00:00+00:00,3841.891973585436,0.0,3844.3244833384556,3841.891973585436,3841.891973585436
2024-06-06 13:00:00+00:00,3839.459463832416,0.0,3841.891973585436,3839.459463832416,3839.459463832416
2024-06-06 14:00:00+00:00,3837.0269540793965,0.0,3839.459463832416,3837.0269540793965,3837.0269540793965
2024-06-06 15:00:00+00:00,3834.5944443263766,0.0,3837.0269540793965,3834.5944443263766,3834.5944443263766
2024-06-06 16:00:00+00:00,3832.161934573357,0.0,3834.5944443263766,3832.161934573357,3832.161934573357
2024-06-06 17:00:00+00:00,3829.729424820337,0.0,3832.161934573357,3829.729424820337,3829.729424820337
2024-06-06 18:00:00+00:00,3827.2969150673175,0.0,3829.729424820337,3827.2969150673175,3827.2969150673175
2024-06-06 19:00:00+00:00,3824.8644053142975,0.0,3827.2969150673175,3824.8644053142975,3824.8644053142975
2024-06-06 20:00:00+00:00,3822.431895561278,0.0,3824.8644053142975,3822.431895561278,3822.431895561278
2024-06-06 21:00:00+00:00,3819.999385808258,0.0,3822.431895561278,3819.999385808258,3819.999385808258
2024-06-06 22:00:00+00:00,3817.5668760552385,0.0,3819.999385808258,3817.5668760552385,3817.5668760552385
2024-06-06 23:00:00+00:00,3815.1343663022185,0.0,3817.5668760552385,3815.1343663022185,3815.1343663022185
2024-06-07 00:00:00+00:00,3812.701856549199,11650774701.467743,3815.1343663022185,3812.701856549199,3812.701856549199
2024-06-07 01:00:00+00:00,3807.1466397085733,0.0,3812.701856549199,3807.1466397085733,3807.1466397085733
2024-06-07 02:00:00+00:00,3801.591422867947,0.0,3807.1466397085733,3801.591422867947,3801.591422867947
2024-06-07 03:00:00+00:00,3796.0362060273214,0.0,3801.591422867947,3796.0362060273214,3796.0362060273214
2024-06-07 04:00:00+00:00,3790.4809891866953,0.0,3796.0362060273214,3790.4809891866953,3790.4809891866953
2024-06-07 05:00:00+00:00,3784.9257723460696,0.0,3790.4809891866953,3784.9257723460696,3784.9257723460696
2024-06-07 06:00:00+00:00,3779.370555505444,0.0,3784.9257723460696,3779.370555505444,3779.370555505444
2024-06-07 07:00:00+00:00,3773.815338664818,0.0,3779.370555505444,3773.815338664818,3773.815338664818
2024-06-07 08:00:00+00:00,3768.260121824192,0.0,3773.815338664818,3768.260121824192,3768.260121824192
2024-06-07 09:00:00+00:00,3762.7049049835664,0.0,3768.260121824192,3762.7049049835664,3762.7049049835664
2024-06-07 10:00:00+00:00,3757.1496881429402,0.0,3762.7049049835664,3757.1496881429402,3757.1496881429402
2024-06-07 11:00:00+00:00,3751.5944713023146,0.0,3757.1496881429402,3751.5944713023146,3751.5944713023146
2024-06-07 12:00:00+00:00,3746.039254461689,0.0,3751.5944713023146,3746.039254461689,3746.039254461689
2024-06-07 13:00:00+00:00,3740.4840376210627,0.0,3746.039254461689,3740.4840376210627,3740.4840376210627
2024-06-07 14:00:00+00:00,3734.928820780437,0.0,3740.4840376210627,3734.928820780437,3734.928820780437
2024-06-07 15:00:00+00:00,3729.373603939811,0.0,3734.928820780437,3729.373603939811,3729.373603939811
2024-06-07 16:00:00+00:00,3723.818387099185,0.0,3729.373603939811,3723.818387099185,3723.818387099185
2024-06-07 17:00:00+00:00,3718.2631702585595,0.0,3723.818387099185,3718.2631702585595,3718.2631702585595
2024-06-07 18:00:00+00:00,3712.7079534179334,0.0,3718.2631702585595,3712.7079534179334,3712.7079534179334
2024-06-07 19:00:00+00:00,3707.1527365773077,0.0,3712.7079534179334,3707.1527365773077,3707.1527365773077
2024-06-07 20:00:00+00:00,3701.5975197366815,0.0,3707.1527365773077,3701.5975197366815,3701.5975197366815
2024-06-07 21:00:00+00:00,3696.042302896056,0.0,3701.5975197366815,3696.042302896056,3696.042302896056
2024-06-07 22:00:00+00:00,3690.48708605543,0.0,3696.042302896056,3690.48708605543,3690.48708605543
2024-06-07 23:00:00+00:00,3684.931869214804,0.0,3690.48708605543,3684.931869214804,3684.931869214804
2024-06-08 00:00:00+00:00,3679.3766523741783,16199024684.298843,3684.931869214804,3679.3766523741783,3679.3766523741783
2024-06-08 01:00:00+00:00,3679.528682697531,0.0,3679.3766523741783,3679.528682697531,3679.528682697531
2024-06-08 02:00:00+00:00,3679.680713020884,0.0,3679.528682697531,3679.680713020884,3679.680713020884
2024-06-08 03:00:00+00:00,3679.8327433442373,0.0,3679.680713020884,3679.8327433442373,3679.8327433442373
2024-06-08 04:00:00+00:00,3679.98477366759,0.0,3679.8327433442373,3679.98477366759,3679.98477366759
2024-06-08 05:00:00+00:00,3680.136803990943,0.0,3679.98477366759,3680.136803990943,3680.136803990943
2024-06-08 06:00:00+00:00,3680.288834314296,0.0,3680.136803990943,3680.288834314296,3680.288834314296
2024-06-08 07:00:00+00:00,3680.4408646376487,0.0,3680.288834314296,3680.4408646376487,3680.4408646376487
2024-06-08 08:00:00+00:00,3680.5928949610015,0.0,3680.4408646376487,3680.5928949610015,3680.5928949610015
2024-06-08 09:00:00+00:00,3680.7449252843544,0.0,3680.5928949610015,3680.7449252843544,3680.7449252843544
2024-06-08 10:00:00+00:00,3680.8969556077077,0.0,3680.7449252843544,3680.8969556077077,3680.8969556077077
2024-06-08 11:00:00+00:00,3681.0489859310605,0.0,3680.8969556077077,3681.0489859310605,3681.0489859310605
